id,coveredLines
13714,9.860932
11397,4.1288486
5953,4.275009
4375,4.9280305
8747,21.509144
11744,1.8373187
9596,7.209424
11316,5.412264
1769,2.4992156
950,11.29039
12432,2.758836
13934,12.664909
9424,3.9606733
6695,1.4516101
6610,1.3575809
256,4.923194
1609,13.746228
4376,3.237091
6287,3.3064299
2217,2.9453483
8077,4.2196627
4541,5.461994
952,14.1511755
4044,5.35476
13443,4.1448574
4319,3.055369
7520,9.489967
5824,5.0342264
9310,3.9742022
5344,4.55628
12714,25.245691
4168,5.1372848
8771,6.890423
10391,7.012577
8697,15.778162
13083,6.3417788
7131,3.5497375
12777,6.490099
7144,9.017221
13492,3.3070078
3907,5.7584424
6216,2.073378
4797,1.5873797
10799,10.094766
6045,10.163131
12814,8.873515
561,6.5383067
3841,7.3981237
12493,7.4104233
6929,13.923696
10498,47.96914
5103,2.2757995
2031,3.5387988
11499,2.1681013
5589,4.396067
5891,24.24272
8403,7.9594507
8373,8.169409
7108,1.4746985
8222,5.8437963
8084,5.3936677
6000,4.6763067
5270,1.7467697
5524,6.670347
10541,13.852844
501,1.5155044
12369,6.727836
8051,7.387703
11342,1.0120294
3633,1.3170307
8124,9.615603
5597,9.73876
3800,2.0669935
4212,13.054651
5308,4.683484
1312,4.32226
3663,3.6473765
6060,4.773004
10369,18.253408
9548,6.48236
9444,5.858422
11968,6.8483434
1205,7.3436556
4359,0.97601616
13920,13.368069
11948,14.081194
5005,11.427601
5614,13.074899
6106,3.5668216
4129,2.0119908
9837,4.582944
541,4.623621
12241,2.9178383
13381,5.159636
6338,2.4362884
8470,5.547437
7317,12.6699505
596,3.628549
7286,30.950592
8759,9.302187
9408,3.1526074
9508,4.5676837
4070,1.6649058
14093,17.007473
685,7.6531153
5175,8.097579
8383,5.4111133
9629,3.8777394
7957,5.333789
7514,13.438143
4112,6.7109942
7160,6.328929
5029,3.516963
10000,4.2100277
14016,32.413334
4351,4.267453
5723,10.264263
857,7.193289
11478,5.328896
12401,4.3339496
13090,10.49252
13621,12.130811
13113,16.603462
4606,3.0887299
1868,5.7490745
8595,4.2424374
11343,0.85420144
13278,14.189822
887,3.036222
4517,3.031869
1472,9.321969
966,11.531276
707,11.581798
3819,6.3803306
4501,5.412695
6644,0.52200985
13811,6.8917947
618,5.542182
4828,7.4942627
6241,7.4010878
13526,5.7676277
3757,3.4688387
1683,2.6035542
