id,coveredLines
13714,5.898706323533451
11397,4.045939386855063
5953,4.2276432658952
4375,4.04399302581204
8747,19.847935015273144
11744,2.594542675273626
9596,9.301256389616396
11316,7.0659452286058055
1769,3.3824737373552285
950,8.592859947086222
12432,2.800417050123997
13934,5.0099469130596495
9424,4.107890531983039
6695,3.98272122234298
6610,3.292775827214281
256,6.249890393281751
1609,17.95292600345041
4376,3.223826490745103
6287,5.23065399730855
2217,3.1724840099559612
8077,4.12155205181766
4541,4.291938114004276
952,8.684331952839004
4044,4.5449621326785845
13443,4.295703858700405
4319,3.3678359912628144
7520,10.169987873986681
5824,3.2924296740118404
9310,4.02189541117062
5344,4.234840062995643
12714,20.357926745904873
4168,4.06234532894285
8771,5.221793198245947
10391,6.81615061791117
8697,13.695115966146796
13083,5.530051051864645
7131,3.3947550691272763
12777,3.991928725030247
7144,7.831145549234133
13492,6.77264605759593
3907,4.362730199064373
6216,3.994872819119365
4797,3.2306007837325064
10799,12.024136807944712
6045,8.881364106010876
12814,6.094572885925592
561,5.8595689742350725
3841,5.758456218417551
12493,6.903831342149071
6929,11.043338632169
10498,35.3256743649442
5103,2.9480723375583375
2031,3.5346850802030456
11499,3.3279251715889933
5589,4.017294644070969
5891,13.980581463403391
8403,8.168768361920614
8373,6.3204432481006165
7108,2.5453960289809734
8222,5.983859571643342
8084,5.320954436079639
6000,4.1817952062192605
5270,2.5190724863582052
5524,5.811812764511307
10541,25.674414402970882
501,3.001222604675797
12369,4.691465008222086
8051,5.515099790194814
11342,2.1455353181754018
3633,3.2132932295023178
8124,11.689003142515586
5597,6.249472510341248
3800,3.2893071826984253
4212,8.625871924864077
5308,4.329061104341007
1312,4.174293166545487
3663,5.355401987966575
6060,5.897747493646216
10369,25.302979252068994
9548,4.874618909766952
9444,4.344371306994745
11968,5.715209672153465
1205,7.149326492318975
4359,3.153506111006812
13920,5.198160907832919
11948,20.42678506706772
5005,10.804541282531996
5614,8.577310321584074
6106,4.468006208584339
4129,4.157356146091769
9837,3.366320816841715
541,10.50275705943793
12241,3.771097985077346
13381,3.9566032856888826
6338,4.919036620407956
8470,5.711786078509835
7317,5.786870228078489
596,4.706038508866624
7286,11.712882486358733
8759,6.378641561750611
9408,3.4911085034031224
9508,5.244040156185818
4070,4.307368620136898
14093,7.993291733160392
685,6.49525193369059
5175,8.180016860814534
8383,4.146594346845577
9629,4.078295086791006
7957,5.998160279453259
7514,11.709157844385544
4112,4.204466951020089
7160,6.015330943910737
5029,4.173089564271417
10000,3.901948544584741
14016,24.034697034677983
4351,4.200803792229075
5723,6.6933401284142535
857,4.809753436452319
11478,7.71929851324256
12401,6.4155841963085996
13090,8.777382653565525
13621,11.073292946112733
13113,10.705108008788526
4606,4.110384847975313
1868,4.690055339437813
8595,5.0595638485118295
11343,2.133164892599519
13278,4.641802540980994
887,3.2835309479663914
4517,3.430887668156612
1472,13.687252563829663
966,9.673467901621006
707,11.181575579548511
3819,4.273610851928225
4501,4.51453626181376
6644,2.5542899359763536
13811,5.683842139666832
618,6.298133651471124
4828,5.3109803250459535
6241,10.156825545285011
13526,4.1439636732474066
3757,4.632126808808329
1683,2.920968274839213
10183,4.0187505062514095
9848,3.286222740579574
6825,4.934057257909776
10013,4.829655017435554
11547,5.037403935799102
7826,6.528424088449728
3929,5.789479699985555
8177,8.862250183389566
11430,2.5641937885625907
5211,7.426562811068679
1336,4.0562332939575985
3620,5.346764167129779
10035,6.1669094518423995
8390,6.477888770331182
4291,5.024201842908116
13857,9.176281160426317
13198,11.550186038553724
2193,8.024158307903106
8533,2.7382535501727014
10345,5.798383423685432
12152,3.46873733412946
6508,4.899085271528361
1662,3.3550078729668984
4202,9.731029060986794
2013,5.5624804751501244
2016,6.812847644209339
10318,57.55286838323907
10195,6.312367300931223
