id,coveredLines
7918,5.939900024866214
1532,16.40186382755805
4510,4.152455141745563
101,11.442313921283644
4141,4.757221510079117
5038,5.999689442339499
7419,9.845054046534369
292,3.664779145702582
5920,3.552467015589561
10526,20339.6892474282
7639,18.634672079081536
8097,4.128695125131575
8186,9.99401712355803
4617,7.35231597481317
2035,3.8103995489060356
13252,86.13774899358656
8120,12.288984739671141
4253,2.9483800091765744
1757,3.698461913993947
573,3.6703699406170456
13984,4.718013991294159
12508,4.589872817516789
8203,6.712578573164756
5064,2.7823057470062627
7683,8.19329183074057
43,9.699855539787132
11834,5.5644151152097505
13219,4.047115938704087
8094,5.910894404558092
5409,8.281794470727489
7231,1919.1989695678014
9336,6.048541878488658
7910,10.623279255101684
6130,2.8746794818560115
13727,20.911072501029967
13551,5.697406790824262
11269,4.260267563673375
4485,4.57525237927233
9996,4.300814308820237
44,3.614687107984987
8632,3.3502455978515604
1559,4.307965608346403
8197,8.345200315321048
1705,6.728977178849528
13022,3.0364003243445437
10723,8.716920432128976
9746,17.99085960249889
5870,3.355733642976264
6139,4.651246053048507
11668,2.4969744420215627
418,4.41475186230034
9721,11.704964988955266
4307,8.479676803357691
9356,6.0616352892035135
1948,26.246163026888233
4888,6.5607438566256855
13499,4.431781084443409
3957,3.919136441092344
6467,3.910263580016786
4593,3.5312028131005464
4273,3.5820671266351845
8263,4.725784701249822
6297,4.461060761241698
3890,3.83945344372919
7061,14.354168530166154
9357,6.511920471196756
9294,5.696844207624299
12174,20.32143837331957
3925,3.429812711038064
10002,3.5518175621224453
6886,3.2077483567079934
9204,9.826051797437511
8208,5.586720807885619
6787,3.7022701359396137
7666,3.7597011940633998
7381,4.4843147823852885
4493,3.273895704143854
12047,6.96456940924599
13118,9.30813026754368
8310,10.043364907778184
1318,3.8004811052391636
6658,5.837679308484027
3689,4.791596417378967
4539,3.20483101572706
3823,12.96572983963034
3615,8.63626308244896
7952,29.989417473484533
8290,9.252944914915952
6475,5.84371260185049
2169,9.143020746161802
1216,7.395970354601841
5887,5.430231633711943
11716,4.675207445427251
4345,4.681789981022069
8136,3.6006104131368435
5539,3.547935341161814
13802,3.681641565761998
12700,11.826526343128501
825,4.091834389064414
6387,4.394987350394947
9532,5.722111286477576
11380,5.537125255466449
324,5.027395819692097
8316,8.052920665375595
926,2.7479120205182737
12827,2.8131758217141196
10008,4.7484030044734
10846,7.82289755647804
8678,9.846341481151416
9325,4.995562489908524
9864,5.899802564595084
5248,4.602590655900552
12699,1.9004888429159026
4287,3.224512581617274
8153,4.0172145601458835
5907,5.924228271551224
5994,6.495107841999695
8117,6.319104560727091
1699,3.907947369375682
11570,3.9103628296229083
1609,23.172001531894463
11363,4.997662971967839
2115,3.9420191377854685
680,4.46562677091096
4243,3.7818272055246522
8016,7.502377490376729
496,4.74887844406466
11309,12.214874432224526
50,15.883802803264519
7439,4.647015839906229
4873,4.111677852741399
10467,9.852805580699696
4370,2.9899190962381583
4142,6.039363746635486
7475,5.4764831699366
13657,9.98699005972426
7005,3.8251309865552923
4603,3.442001984834503
6129,3.6295566840245366
8449,4.671536793924719
10135,6.478718277196057
13926,8.05972178416774
12134,6.122602818201455
844,16.384925252383177
13047,4.056857868444784
9722,3.548693364279191
10493,129.55387178054463
12142,6.186558390739695
7421,6.794306509927088
283,4.167540837079975
1891,5.274155343833457
2015,4.521310748055507
5146,4.476021535785499
10565,9.008241090352739
4085,3.986885471776853
14036,5.521106024232458
6181,4.354161169406768
10519,106.5695269056589
11438,2.3700758198298075
1482,4.2585892870499205
10458,9.32715910128288
5999,6.3230286411940035
11341,4.259104988491665
1852,5.1832783710426344
8995,10.297132609130484
11444,4.435720028527353
10943,31.058350953095804
5075,3.2290224262931133
9075,4.365797343128208
9627,4.034192294497896
2207,3.4306997568888464
7671,17.945532155769108
9148,6.58830160506866
6359,4.921343057195244
5295,4.646162542544491
8796,3.1855158448587604
10450,9.916283090042642
5055,2.552297591655131
11330,2.723346196471444
8838,6.90136655275732
10615,79.50399347988777
7693,8.193008561813647
5767,2.9028428914246716
927,2.931086993764536
12243,3.713162612553246
6464,4.821850538525685
9450,3.1967849257226977
10579,5.58124304319546
1102,3.9254827885055485
12389,12.31311605810977
1484,5.711089546236169
13323,4.157039724621398
8738,18.297415495490775
6271,3.6498261015753277
11602,2.759633605775837
6788,2.4560983629773716
293,2.867178550448623
9240,2.919219863948736
4577,3.113468018546774
4431,3.23873518910019
8786,5.278647356632458
10569,7.322194394325637
5653,3.661947592114233
4323,5.325215478874548
3792,3.759379408937858
7027,5.566536993788311
1222,10.578317384953367
13344,21.183388207241435
10827,6.357074283761925
12236,6.619647032210076
7150,2.9823631547640246
13424,10.380512426688847
13377,17.77802634147386
3772,3.810900774361601
5748,5.196028036377864
1811,18.44831996887001
4545,4.4924232639611255
1476,3.489643665711304
1848,5.182950371086465
11032,6.084267685075331
13473,4.530016069334554
10901,3.1496437629343843
1817,17.814261797871456
13272,4.3459571567978585
1846,5.817703907310798
10821,6.885111366452327
5348,2.8043441420922997
4832,12.831571842965225
4025,3.40788067281884
4529,3.217135346062565
7797,4.987233826098268
1275,12.349343682185058
77,5.2836971832408635
8791,6.90640730382381
10187,6.310834147226295
3644,4.952750871730555
12710,4.556140548668768
2127,8.41205693939189
12082,22.961008573080427
13593,4.974998673815951
4884,6.701151928858665
10058,5.954682494593699
987,8.9854321556751
2354,15.389827373867337
6954,3.4669519808132048
13637,2.699843680728409
7624,7.573517638028912
10968,30.463436210548686
12066,22.91418608241473
9196,8.531802011248905
5636,4.721107235681464
5807,2.878380712484491
13641,19.164864749301504
11921,13.375763501284288
8835,6.675769945829354
4368,2.804174341818034
6753,2.906739453715051
7046,3.6133901408632063
10746,8.951118013026225
11934,100.93298195010142
6044,12.463713478482408
1561,4.141599158154595
10156,2.2780960625887947
12079,25.714797900667453
3776,3.5747929492170467
5069,2.225601732161535
7845,7.114678280711447
1329,4.300292778863565
4490,3.685969065568087
7882,7.8591266053400055
14010,10.214884418014183
12805,10.137136388571408
8946,6.102932478929008
769,6.419562828540424
6952,3.9799545902706006
8722,17.687188066209007
14002,18.303388888340105
3778,4.033388478161672
1918,13.47415735922833
4943,7.860699409003622
12246,3.4813734622636003
9554,4.308683546489986
6633,2.749906985758905
8714,21.68362709850742
6261,4.397580085694079
12833,9.669487715959294
10700,3.091397604018997
13854,8.591407312320344
1250,5.973279948494591
13736,12.584873931002525
12203,4.236498256268841
7684,7.014462252956907
10671,96.68356860708134
12892,2.1330564627964645
12289,4.855432364098757
1719,7.512057319489211
12342,3.4878589485503273
12252,2.094761150421376
11478,5.524153561792396
4016,3.9280034567189075
13800,3.5362075886597113
5634,5.199283324163442
13135,17.20812820664324
3902,4.183565544780751
5434,4.513293891031648
10046,2.381722250379189
7832,5.211040847387488
3904,4.731077428513602
5726,2.9839677831082843
4133,4.9601753043414565
12382,5.735430737000519
572,3.372057838651565
1175,8.719931309280092
11841,3.506920206902966
11579,2.437583049424182
10740,8.882040221511115
7684,7.014462252956907
1910,12.709660902394466
11029,4.9766173614827816
8359,7.635046236693611
11711,33.60462771957135
8001,8.131108877490558
1016,16.107777481606643
10572,5.58133121609428
1894,3.606721961570135
4461,3.2743221281824093
13122,17.617843880111113
8002,15.07567550812254
13345,3.3192770272426513
13706,16.167117539273484
1961,3.5480906754205774
8247,3.296970609616242
6235,5.919311343003874
6084,11.908171916314851
11415,3.8964701798917583
8574,4.409637059740196
3645,11.206384653999661
10484,15.591781060895887
8260,5.753807481808629
6456,5.437951085734713
8313,10.215768769384034
2201,4.0697434667919765
1129,2.6068868259828113
8440,4.749981121113905
7470,16.06663350232913
8585,4.775055655135497
7906,11.52630058920325
13844,3.2372264886247324
4689,3.1421056718970997
6508,5.966901639124094
1859,7.051642464874639
365,4.988431062623392
4111,5.078119356871725
1766,4.5036715326390615
598,4.620559892272339
8637,3.3326981841447365
11536,3.5587301055900715
9065,4.328480945398393
2148,4.22327352094265
4780,4.308619723077465
8900,24.350434166852903
13724,28.14764860665517
2141,7.1038144117192665
5469,2.749558091790528
3867,7.439305525342721
7886,19.001002342138946
11410,3.8420327941859966
5143,6.366145279605907
6127,4.287860684647718
6041,10.92318973546809
5281,2.7415604573811927
2133,6.9775389186411285
3617,7.1438968994041385
1203,4.523593718688956
1826,13.059468837912338
406,4.338185396197568
362,4.641420460549
11599,2.862168325080923
714,12.584939060337463
3946,12.008280161648235
443,3.126853238667816
5778,2.9027516128570183
10200,17.68518444603163
14018,95.43275867652339
4987,5.6846044051337525
7160,4.658490086488271
6914,22.605559744429893
10490,44.959959794949874
10487,26.401433947534144
1630,9.115624106375572
11120,2.3364286242081196
5318,4.381972707217812
485,3.0675431184091986
4275,3.185174540911196
14102,29.03581287444135
3779,4.069139801898187
994,8.102474139939018
12633,3.082488795585224
8122,10.898206389099924
9568,3.733436046096063
3768,6.575233716094841
11658,4.330992702924175
8627,5.634166838136245
1581,11.6125935375945
8341,6.344271314285508
3918,4.910662339098777
4534,4.531213390007964
13858,8.709425948988853
1249,8.733142103769547
9515,6.950747109582132
11155,4.757071130450843
2246,8.227791158110245
4704,7.396896244889838
13766,11.333582787057313
11929,34.866397525080174
5904,13.595498850136131
1460,4.786288485181034
6124,7.731350269694417
7333,2.5792303836741
9079,7.733819979575346
11498,3.502790342177126
4794,6.438837178526961
11831,8.499280193159597
4686,4.678043742153971
13463,4.530018620519408
1998,2.840514086387874
11736,2.710399201900237
1975,4.591254955829483
6095,9.10602709527473
8438,4.47146343189247
7623,7.158008303398471
9166,6.976672166466686
6401,2.1211717825979783
4376,3.2074093169354994
8038,3.743200787856063
7062,17.26197816901557
1128,2.4797051999908826
10295,3.903371184239324
8276,4.530981049653119
6055,4.770353369224394
8892,38.50217010834162
10088,4.084235550740708
4538,5.010665627204183
779,5.729365658561302
3661,6.045213075165681
7694,7.014215306796164
4045,6.50696935070296
948,11.328991481434953
1519,3.610787237833887
8007,18.713759225428674
12310,5.295786766131384
4939,8.783653255215455
11365,3.2480246682709755
2177,3.8769546139431963
8689,6.205429931912426
8917,7.1854029875671745
13405,4.1372797228329885
9865,5.237580931175788
3748,4.765204146196959
6030,6.452579935807279
9317,5.0270547764320135
