id,coveredLines
9658,10.70807622747675
10189,15.162942158058392
9420,1.384613449657906
9290,3.7396550789261553
9622,5.355927431650201
9557,5.612591849024651
10063,8.266942104832983
10190,15.867563305676338
10129,18.58616752474774
9997,3.6236431847413115
10028,3.569419628522988
10185,16.669306374660696
9503,3.4417093191350334
10148,3.404651775204739
10214,14.062624828103093
9553,7.8570545598649755
9529,4.091502620432907
10202,15.107220317949515
10159,4.910770672707646
10090,2.9617239306399568
10205,14.711198624658929
9731,16.37796018637108
9563,3.272517579463278
9444,6.445723091904507
9676,4.808642032747859
9760,3.1740092865663314
9630,1.746588106643959
10203,27.347462307302415
9571,2.4357435922005526
9810,3.830959490844182
9498,2.017544929759367
10041,2.4661431861230785
10155,2.098218971786177
9486,10.691120682140019
9979,3.1961991032484063
9678,3.888525006671296
9936,3.2692847390788025
10015,5.206241692112874
9288,5.540131527007524
9446,7.684065318020535
9624,4.057551841992905
9611,5.179430250639192
9849,3.03761222831106
9372,3.1585777214127573
9832,4.624208699589547
9733,81.71910421426536
9435,3.748518121425377
9431,8.003805154191026
9577,43.08173381809835
9544,2.9404643834840107
9818,4.056456104560098
9332,7.792735431155792
10075,6.292756389098034
9285,4.5846171090656815
9872,5.5760779375168035
9504,16.229188357661293
9870,5.827934177944659
10162,6.2074560737044395
9541,48.84639209239081
10130,36.541559627610965
9802,2.871899637911625
9325,4.969273340526469
9656,4.340768559884642
9895,7.82631327005989
9928,10.935808925938886
10008,3.3768864615705487
9909,5.851108119657955
9407,2.1184969264034668
10106,196.75619220456687
9384,1.773115877948142
9515,9.71542704927292
9428,2.653921237549814
10040,1.9830656777532738
10217,7.0169316474448635
9592,13.972566451364852
9992,7.3788397464093585
9963,23.077096468096904
9295,6.176470825890567
10000,3.1039904750393204
9649,13.63458639017967
10138,9.885548113743802
9817,5.607458241084588
10076,9.09898205086339
9452,2.5042139633277944
9908,7.554672825979271
9342,5.278820402505752
9844,13.870860268071135
9635,10.134454873816729
9593,17.609480437250955
10198,25.669284687599514
9373,4.420185738948378
10173,8.678897039988481
9330,7.500689463016512
9521,4.4463049648301665
9864,7.821141590425498
10011,4.8042684928928505
9826,6.7058703171799
9884,1.7176958656624013
10061,6.206236366452138
9834,5.252592925239654
9520,4.757046168328262
10160,11.765297440908254
9648,9.888628787267884
9886,1.627791313072077
10074,3.740812344419945
9787,12.91488668455983
9548,6.065722748062986
9566,2.376939050011853
9381,1.7696116952135945
9310,3.9651310509959607
9846,4.3942132495027515
10191,9.426570388257883
9718,26.327707925856743
9419,9.282440662651373
10206,16.42672995933905
9766,12.915894487659058
10200,33.155113348691486
9335,6.199671294887817
9591,10.301216646772549
9768,9.628799133863232
10077,10.994919758871106
9970,12.6221809364374
9326,10.54931599603264
9371,2.2849890292003483
9663,8.78672617046977
9794,14.999676623798047
9547,5.9111337251382015
9721,32.60294970719929
9867,5.621320640296495
9610,4.672324019563766
9871,5.574372595760607
9640,7.6291439392691345
9511,7.029467802898777
9662,9.285309419898576
9803,2.893571563760963
9443,15.108691052317088
10019,9.631286198365967
9885,1.7176536478963533
9307,2.4678116609999057
9322,5.673324174733965
10134,8.318567858895076
9655,11.077235447725178
9375,1.79927795564043
9479,11.24469810133112
9644,9.668634326267634
9924,13.582669916251206
9483,8.440311240986865
9555,5.610280806144121
10042,2.342260592650585
9596,12.96115544954342
9369,6.616250627817418
10031,5.457857760616949
9336,7.52817130006761
9829,8.874058160982916
9857,4.6645255987448495
9495,1.6814872076098184
9422,1.42007332657698
9942,59.387724916229494
9812,4.505392818286772
10201,13.359166409791806
9433,3.2787073190575917
9346,4.42398933545584
9394,3.401276891884905
9659,5.361172351614005
9641,7.6617511166209695
9896,7.8499106667339245
10153,5.643456884563977
9660,7.1262026828465235
10007,3.1491314796420014
10009,3.7906616165605014
10193,34.29934340794805
10136,12.359284754341566
9530,2.901132575608476
9351,15.884509800616296
10218,9.262446563580657
9820,7.085778522053593
9865,5.644238537776235
9759,1.9450291470761272
9642,7.940297988337026
9729,8.679930035949637
10012,7.072743099387635
9606,4.577972094454343
9919,3.60556174070803
9532,6.209754439708572
9696,7.693529732581467
10210,10.65800896810914
9324,4.581580217855973
9637,16.424395772393446
9457,5.966765547615499
10209,21.797514631450944
9786,6.47401274935555
9960,12.507571480507353
9673,4.33317200847899
9517,4.450675935139861
9357,7.56142351852216
9543,2.9398590543560545
10178,5.228749134872335
