id,coveredLines
7918,7.001169
1532,22.901121
4510,5.9989676
101,14.9757185
4141,4.0001297
5038,12.977012
7419,14.023265
292,4.0001297
5920,4.0001297
10526,158.32022
7639,18.95197
8097,5.9989676
8186,9.999253
4617,16.026926
2035,3.000156
13252,62.62528
8120,12.000867
4253,2.0003426
1757,4.0001297
573,2.0003426
13984,7.9921246
12508,1.0003142
8203,5.000084
5064,2.0003426
7683,9.999253
43,5.997
11834,9.999253
13219,5.000084
8094,9.007551
5409,12.000867
7231,120.78406
9336,9.007551
7910,14.023265
6130,0.00035505294
13727,26.812702
13551,10.998718
11269,5.9989676
4485,5.9989676
9996,9.007551
44,3.998724
8632,3.000156
1559,9.999253
8197,9.007551
1705,12.977012
13022,4.0001297
10723,14.023265
9746,28.127844
5870,3.000156
6139,5.9989676
11668,1.0003142
418,5.000084
9721,24.020454
4307,20.043495
9356,7.9921246
1948,25.99296
4888,9.007551
13499,4.0001297
3957,2.0003426
6467,9.007551
4593,4.0001297
4273,3.000156
8263,3.000156
6297,7.001169
3890,2.0003426
7061,12.000867
9357,9.007551
9294,5.000084
12174,20.965368
3925,1.0003142
10002,2.0003426
6886,2.0003426
9204,12.977012
8208,2.0003426
6787,3.000156
7666,3.000156
7381,4.0001297
4493,3.000156
12047,7.9921246
13118,7.9921246
8310,16.959482
1318,3.000156
6658,3.000156
3689,4.0001297
4539,3.000156
3823,22.901121
3615,12.000867
7952,18.95197
8290,9.999253
6475,9.999253
2169,9.999253
1216,9.999253
5887,7.001169
11716,2.0003426
4345,9.007551
8136,5.000084
5539,3.000156
13802,4.0001297
12700,26.873363
825,5.000084
6387,5.000084
9532,7.9921246
11380,4.0001297
324,9.007551
8316,14.98021
926,2.0003426
12827,2.0003426
10008,4.0001297
10846,14.98021
8678,14.023265
9325,7.001169
9864,9.007551
5248,3.000156
12699,0.0020365985
4287,3.000156
8153,5.000084
5907,7.9921246
5994,9.999253
8117,12.000867
1699,4.0001297
11570,1.0003142
1609,22.069298
11363,4.0001297
2115,5.000084
680,4.0001297
4243,5.000084
8016,9.999253
496,5.000084
11309,16.962904
50,19.106796
7439,5.000084
4873,4.0001297
10467,14.98021
4370,1.0003142
4142,7.001169
7475,5.9989676
13657,14.023265
7005,1.0003142
4603,5.9989676
6129,2.0003426
8449,5.000084
10135,10.998718
13926,18.058508
12134,5.000084
844,22.069298
13047,5.000084
9722,2.0003426
10493,64.78227
12142,5.000084
7421,9.007551
283,7.001169
1891,4.0001297
2015,5.000084
5146,5.000084
10565,14.98021
4085,3.000156
14036,7.001169
6181,2.0003426
10519,64.73721
11438,1.0003142
1482,4.0001297
10458,14.023265
5999,9.999253
11341,1.0003142
1852,4.0001297
8995,10.998718
11444,3.000156
10943,28.133394
5075,2.0003426
9075,4.0001297
9627,5.000084
2207,5.000084
7671,22.061493
9148,7.001169
6359,5.9989676
5295,5.000084
8796,2.0003426
10450,16.026926
5055,3.000156
11330,1.0003142
8838,10.998718
10615,44.91559
7693,9.999253
5767,2.0003426
927,3.000156
12243,3.000156
6464,9.999253
9450,3.000156
10579,5.000084
1102,4.0001297
12389,14.023265
1484,9.007551
13323,5.000084
8738,20.892904
6271,2.0003426
11602,2.0003426
6788,3.000156
293,1.0003142
9240,3.000156
4577,3.000156
4431,4.0001297
8786,9.007551
10569,9.999253
5653,4.0001297
4323,7.9921246
3792,2.0003426
7027,7.9921246
1222,12.977012
13344,39.181698
10827,10.998718
12236,4.0001297
7150,1.0003142
13424,14.023265
13377,22.901121
3772,3.000156
5748,9.007551
1811,16.959482
4545,5.9989676
1476,3.000156
1848,4.0001297
11032,7.001169
13473,5.000084
10901,3.000156
1817,16.959482
13272,9.007551
1846,5.000084
10821,14.98021
5348,2.0003426
4832,24.020454
4025,2.0003426
4529,3.000156
7797,3.000156
1275,18.958721
77,5.997
8791,7.9921246
10187,9.999253
3644,3.000156
12710,5.9989676
2127,14.023265
12082,24.02522
13593,7.9921246
4884,9.007551
10058,12.000867
987,12.000867
2354,22.901121
6954,3.000156
13637,0.00035505294
7624,12.977012
10968,26.818
12066,24.02522
9196,12.977012
5636,2.0003426
5807,1.0003142
13641,22.069298
11921,14.023265
8835,9.007551
4368,0.00035505294
6753,5.000084
7046,4.0001297
10746,18.958721
11934,45.221676
6044,25.037907
1561,9.999253
10156,1.0003142
12079,24.02522
3776,1.0003142
5069,0.00035505294
7845,10.998718
1329,5.9989676
4490,5.000084
7882,9.007551
14010,7.9921246
12805,20.892904
8946,5.9989676
769,7.001169
6952,3.000156
8722,20.892904
14002,29.784792
3778,2.0003426
1918,14.023265
4943,14.98021
12246,2.0003426
9554,5.9989676
6633,1.0003142
8714,22.069298
6261,5.000084
12833,18.058508
10700,2.0003426
13854,9.007551
1250,9.007551
13736,22.069298
12203,5.9989676
7684,7.9921246
10671,51.04565
12892,1.0003142
12289,5.000084
1719,12.000867
12342,1.0003142
12252,0.00035505294
11478,5.000084
4016,4.0001297
13800,4.0001297
5634,9.999253
13135,18.908577
3902,3.000156
5434,5.9989676
10046,0.00035505294
7832,7.001169
3904,5.9989676
5726,1.0003142
4133,2.0003426
12382,5.000084
572,2.0003426
1175,9.007551
11841,5.9989676
11579,2.0003426
10740,16.959482
7684,7.9921246
1910,12.977012
11029,5.9989676
8359,10.998718
11711,31.190575
8001,10.998718
1016,24.020454
10572,5.000084
1894,5.9989676
4461,3.000156
13122,16.959482
8002,18.95197
13345,5.9989676
13706,20.892904
1961,3.000156
8247,2.0003426
6235,9.999253
6084,14.023265
11415,1.0003142
8574,3.000156
3645,10.998718
10484,28.127844
8260,4.0001297
6456,9.999253
8313,16.026926
2201,5.9989676
1129,1.0003142
8440,4.0001297
7470,14.974805
8585,5.000084
7906,14.023265
13844,5.000084
4689,1.0003142
6508,9.999253
1859,5.9989676
365,5.9989676
4111,7.9921246
1766,7.001169
598,3.000156
8637,3.000156
11536,3.000156
9065,4.0001297
2148,5.000084
4780,4.0001297
8900,29.225456
13724,33.14122
2141,12.977012
5469,1.0003142
3867,12.977012
7886,16.953407
11410,1.0003142
5143,9.007551
6127,3.000156
6041,20.043495
5281,4.0001297
2133,7.9921246
3617,7.9921246
1203,4.0001297
1826,12.977012
406,5.000084
362,7.9921246
11599,3.000156
714,14.023265
3946,18.058508
443,2.0003426
5778,2.0003426
10200,24.020454
14018,54.982956
4987,9.007551
7160,4.0001297
6914,31.192394
10490,49.0257
10487,33.767464
1630,12.000867
11120,1.0003142
5318,7.9921246
485,2.0003426
4275,3.000156
14102,37.88282
3779,2.0003426
994,7.9921246
12633,4.0001297
8122,9.999253
9568,2.0003426
3768,9.999253
11658,3.000156
8627,5.000084
1581,16.959482
8341,9.007551
3918,5.9989676
4534,5.9989676
13858,14.98021
1249,12.000867
9515,12.977012
11155,5.000084
2246,12.977012
4704,12.000867
13766,18.058508
11929,29.042747
5904,16.026926
1460,7.001169
6124,7.001169
7333,3.000156
9079,7.001169
11498,3.000156
4794,10.998718
11831,14.023265
4686,4.0001297
13463,5.000084
1998,2.0003426
11736,3.000156
1975,4.0001297
6095,10.998718
8438,3.000156
7623,12.000867
9166,9.999253
6401,0.00035505294
4376,3.000156
8038,2.0003426
7062,12.003344
1128,1.0003142
10295,5.9989676
8276,4.0001297
6055,5.9989676
8892,39.16862
10088,4.0001297
4538,7.001169
779,4.0001297
3661,5.9989676
7694,7.9921246
4045,12.000867
948,14.98021
1519,1.0003142
8007,20.885498
12310,3.000156
4939,14.023265
11365,4.0001297
2177,5.000084
8689,5.9989676
8917,10.998718
13405,5.9989676
9865,5.9989676
3748,5.9989676
6030,10.998718
9317,4.0001297
8576,9.007551
10516,24.020454
6871,1.0003142
5132,7.001169
8177,7.9921246
5991,10.998718
9936,2.0003426
4717,5.000084
10447,43.925926
6734,1.0003142
7418,14.023265
6835,5.000084
6700,1.0003142
9640,7.001169
1892,3.000156
13784,4.0001297
8216,5.9989676
12258,4.001082
10690,1.0003142
10709,5.000084
7816,9.999253
11454,14.023265
7815,9.999253
13612,3.000156
4715,5.9989676
13941,22.901121
3763,1.0003142
2161,14.98021
5855,7.001169
2342,11.016758
4632,2.0003426
10715,12.000867
4889,3.000156
4068,1.0003142
13679,10.998718
4466,5.9989676
6368,0.00035505294
11224,7.001169
1860,9.007551
13543,1.0003142
11334,4.0001297
319,4.0001297
10559,16.026926
8058,9.007551
9773,4.0001297
11285,1.0003142
10139,25.037907
10580,14.98021
7298,100.422615
4010,5.9989676
11075,7.9921246
7711,3.000156
4262,0.00035505294
13054,14.023265
7178,5.000084
5472,3.000156
8487,5.000084
11358,5.9989676
4693,1.0003142
4912,7.9921246
6439,0.00035505294
13651,4.0001297
7094,1.0003142
3590,5.000084
2359,20.043495
13933,33.14122
10937,25.998102
12530,4.0001297
1350,10.998718
11931,26.859823
10010,7.001169
6038,10.998718
6179,2.0003426
9988,12.977012
8134,7.9921246
1831,14.98021
1756,3.000156
5072,0.00035505294
9649,12.977012
5843,9.999253
2278,9.999253
8874,10.998718
13273,57.531067
10733,5.000084
9663,9.007551
5433,16.026926
10924,26.818
5859,9.999253
2012,5.000084
675,4.0001297
8168,4.0001297
12226,25.042868
10614,22.069298
5267,7.001169
10436,5.000084
5333,3.000156
8231,3.000156
5752,9.007551
7487,4.0001297
833,10.998718
2013,3.000156
2030,7.9921246
6683,1.0003142
9460,5.9989676
10551,22.069298
493,9.007551
12798,9.999253
4954,12.000867
2159,14.023265
1922,12.000867
10511,24.020454
9798,16.959482
868,14.023265
7674,7.9921246
6671,1.0003142
14,37.96662
12764,4.0078397
1801,14.023265
3652,1.0003142
12850,0.00035505294
13921,18.958721
7978,12.977012
13441,5.9989676
7671,22.061493
1924,16.026926
11600,2.0003426
8185,9.007551
13469,5.000084
13864,4.0001297
13951,12.977012
931,3.000156
417,5.000084
7684,7.9921246
13884,4.0001297
13798,3.000156
8871,31.184444
12108,1.0003142
5709,28.991934
12750,18.958721
10997,33.175594
7694,7.9921246
5749,7.9921246
8135,2.0003426
8504,16.026926
9138,5.000084
8093,7.001169
8238,12.977012
10571,9.999253
7694,7.9921246
1269,14.023265
6599,1.0003142
7057,9.999253
5011,7.001169
13501,3.000156
1680,1.0003142
1160,14.023265
6362,9.007551
6594,1.0003142
5493,5.000084
10561,20.892904
10177,5.9989676
121,16.954435
3995,5.9989676
9316,5.000084
6433,5.9989676
5846,20.885498
684,5.000084
958,4.0001297
2097,5.9989676
436,2.0003426
10658,16.959482
6784,4.0001297
3707,9.007551
12795,7.9921246
8343,9.007551
13120,10.998718
13138,9.007551
8133,5.9989676
7364,10.998718
3596,1.0003142
7996,20.892904
1158,12.977012
10370,1.0003142
5612,9.999253
12835,1.0003142
181,31.856758
1299,3.000156
12631,4.0001297
4325,3.000156
3636,1.0003142
2259,9.999253
219,42.99947
7564,7.001169
12207,7.001169
7986,14.98021
1501,5.9989676
4304,3.000156
10933,25.998102
13432,9.007551
666,2.0003426
12242,4.0001297
12564,14.983254
5869,2.0003426
2295,3.000156
9085,4.0001297
524,1.0003142
2188,5.9989676
3726,1.0003142
9170,9.999253
2355,16.959482
13005,9.007551
9339,7.001169
4464,7.9921246
8515,20.043495
6632,1.0003142
2047,2.0003426
4505,3.000156
13631,16.959482
871,10.998718
1461,7.9921246
565,2.0003426
13411,3.000156
13426,7.9921246
1505,9.007551
12626,31.863018
5145,5.000084
7343,2.0003426
1276,18.058508
11298,2.0003426
6390,5.000084
3992,3.000156
11231,1.0003142
7562,5.9989676
9924,16.959482
585,1.0003142
13140,12.000867
11377,3.000156
6600,2.0003426
1502,7.001169
1050,3.000156
11360,3.000156
4291,5.9989676
12779,7.9921246
12491,7.001169
7012,1.0003142
13846,3.000156
12753,12.000867
5499,14.98021
6064,3.000156
4821,4.0001297
13804,7.001169
500,1.0003142
5371,18.058508
3709,7.9921246
13369,18.958721
889,4.0001297
6092,5.000084
13131,14.023265
8534,1.0003142
9349,16.026926
7158,5.9989676
13662,12.977012
6743,1.0003142
8100,7.001169
12763,0.00035505294
11676,3.000918
11403,1.0003142
4491,3.000156
2274,10.998718
5189,3.000156
4278,3.000156
7103,5.000084
10444,20.892904
13334,25.99296
7811,9.999253
2209,7.001169
6110,7.001169
6704,1.0003142
9635,10.998718
1572,16.959482
4001,3.000156
12443,5.000084
12477,2.0003426
7229,1.0003142
3601,5.9989676
13966,18.058508
5439,0.00035505294
1402,2.0003426
5688,12.977012
4907,2.0003426
11056,10.998718
13843,5.9989676
5515,9.999253
8426,2.0003426
10133,9.999253
13887,4.0001297
7330,2.0003426
4129,1.0003142
1554,7.001169
7144,9.999253
179,37.24367
9144,5.9989676
1688,4.0001297
7822,9.999253
13808,5.000084
1319,4.0001297
12771,26.812702
5969,16.959482
13467,3.000156
9419,12.977012
53,5.997
13541,0.00035505294
9516,14.023265
100,24.013422
12284,25.066715
3817,35.14845
8035,5.000084
8809,5.9989676
9290,5.000084
847,22.069298
6798,3.000156
6588,1.0003142
911,16.026926
4560,5.000084
4712,7.001169
6736,1.0003142
13743,20.892904
2,16.063065
1133,4.0001297
7410,2.0003426
7112,0.00035505294
4440,4.0001297
6487,9.999253
6361,9.007551
9556,9.007551
10453,14.98021
7498,14.98021
7912,12.000867
8785,5.000084
8271,9.999253
11035,5.9989676
1686,4.0001297
5160,5.9989676
11637,4.0001297
8460,5.9989676
9739,1.0003142
7137,3.000156
